Chapter_8_p250,paragraph, but you yourself brought mrs harville her sister her cousin and three children round from portsmouth to plymouth where was this superfine extraordinary sort of gallantry of yours then 
Chapter_8_p247,paragraph,this brought his sister upon him 
Chapter_23_p994,paragraph, good god he cried you would it is not that i did not think of it or desire it as what could alone crown all my other success but i was proud too proud to ask again i did not understand you i shut my eyes and would not understand you or do you justice this is a recollection which ought to make me forgive every one sooner than myself six years of separation and suffering might have been spared it is a sort of pain too which is new to me i have been used to the gratification of believing myself to earn every blessing that i enjoyed i have valued myself on honourable toils and just rewards like other great men under reverses he added with a smile i must endeavour to subdue my mind to my fortune i must learn to brook being happier than i deserve 
Chapter_9_p282,paragraph,it suited mary best to think henrietta the one preferred on the very account of charles hayter whose pretensions she wished to see put an end to she looked down very decidedly upon the hayters and thought it would be quite a misfortune to have the existing connection between the families renewed very sad for herself and her children 
Chapter_3_p43,paragraph,mr shepherd laughed as he knew he must at this wit and then added 
Chapter_6_p144,paragraph,mary declaration was i hate sending the children to the great house though their grandmamma is always wanting to see them for she humours and indulges them to such a degree and gives them so much trash and sweet things that they are sure to come back sick and cross for the rest of the day and mrs musgrove took the first opportunity of being alone with anne to say oh miss anne i cannot help wishing mrs charles had a little of your method with those children they are quite different creatures with you but to be sure in general they are so spoilt it is a pity you cannot put your sister in the way of managing them they are as fine healthy children as ever were seen poor little dears without partiality but mrs charles knows no more how they should be treated bless me how troublesome they are sometimes i assure you miss anne it prevents my wishing to see them at our house so often as i otherwise should i believe mrs charles is not quite pleased with my not inviting them oftener but you know it is very bad to have children with one that one is obligated to be checking every moment don t do this and don t do that or that one can only keep in tolerable order by more cake than is good for them 
Chapter_22_p903,paragraph,they were obliged to move anne talked of being perfectly ready and tried to look it but she felt that could henrietta have known the regret and reluctance of her heart in quitting that chair in preparing to quit the room she would have found in all her own sensations for her cousin in the very security of his affection wherewith to pity her 
Chapter_17_p581,paragraph, yes said mrs smith more doubtingly sometimes it may though i fear its lessons are not often in the elevated style you describe here and there human nature may be great in times of trial but generally speaking it is its weakness and not its strength that appears in a sick chamber: it is selfishness and impatience rather than generosity and fortitude that one hears of there is so little real friendship in the world and unfortunately (speaking low and tremulously) there are so many who forget to think seriously till it is almost too late 
Chapter_9_p276,paragraph,the two families had always been on excellent terms there being no pride on one side and no envy on the other and only such a consciousness of superiority in the miss musgroves as made them pleased to improve their cousins charles attentions to henrietta had been observed by her father and mother without any disapprobation it would not be a great match for her but if henrietta liked him and henrietta did seem to like him 
Chapter_12_p445,paragraph,captain benwick was most considerately attentive to her and united as they all seemed by the distress of the day she felt an increasing degree of good will towards him and a pleasure even in thinking that it might perhaps be the occasion of continuing their acquaintance 
Chapter_21_p823,paragraph, i know you did i know it all perfectly but 
Chapter_13_p466,paragraph,when they came to converse she was soon sensible of some mental change the subjects of which her heart had been full on leaving kellynch and which she had felt slighted and been compelled to smother among the musgroves were now become but of secondary interest she had lately lost sight even of her father and sister and bath their concerns had been sunk under those of uppercross and when lady russell reverted to their former hopes and fears and spoke her satisfaction in the house in camden place which had been taken and her regret that mrs clay should still be with them anne would have been ashamed to have it known how much more she was thinking of lyme and louisa musgrove and all her acquaintance there how much more interesting to her was the home and the friendship of the harvilles and captain benwick than her own father house in camden place or her own sister intimacy with mrs clay she was actually forced to exert herself to meet lady russell with anything like the appearance of equal solicitude on topics which had by nature the first claim on her 
Chapter_21_p741,paragraph,anne recollected with pleasure the next morning her promise of going to mrs smith meaning that it should engage her from home at the time when mr elliot would be most likely to call for to avoid mr elliot was almost a first object 
Chapter_16_p551,paragraph,in the course of the same morning anne and her father chancing to be alone together he began to compliment her on her improved looks he thought her less thin in her person in her cheeks her skin her complexion greatly improved clearer fresher had she been using any thing in particular no nothing merely gowland he supposed no nothing at all ha he was surprised at that and added certainly you cannot do better than to continue as you are you cannot be better than well or i should recommend gowland the constant use of gowland during the spring months mrs clay has been using it at my recommendation and you see what it has done for her you see how it has carried away her freckles 
Chapter_23_p983,paragraph, you should have distinguished replied anne you should not have suspected me now the case is so different and my age is so different if i was wrong in yielding to persuasion once remember that it was to persuasion exerted on the side of safety not of risk when i yielded i thought it was to duty but no duty could be called in aid here in marrying a man indifferent to me all risk would have been incurred and all duty violated 
Chapter_21_p768,paragraph, no replied anne nor next week nor next nor next i assure you that nothing of the sort you are thinking of will be settled any week i am not going to marry mr elliot i should like to know why you imagine i am 
Chapter_10_p338,paragraph,the sounds were retreating and anne distinguished no more her own emotions still kept her fixed she had much to recover from before she could move the listener proverbial fate was not absolutely hers she had heard no evil of herself but she had heard a great deal of very painful import she saw how her own character was considered by captain wentworth and there had been just that degree of feeling and curiosity about her in his manner which must give her extreme agitation 
Chapter_22_p901,paragraph, i am not yet so much changed cried anne and stopped fearing she hardly knew what misconstruction after waiting a few moments he said and as if it were the result of immediate feeling it is a period indeed eight years and a half is a period 
Chapter_17_p597,paragraph,though they had now been acquainted a month she could not be satisfied that she really knew his character that he was a sensible man an agreeable man that he talked well professed good opinions seemed to judge properly and as a man of principle this was all clear enough he certainly knew what was right nor could she fix on any one article of moral duty evidently transgressed but yet she would have been afraid to answer for his conduct she distrusted the past if not the present the names which occasionally dropt of former associates the allusions to former practices and pursuits suggested suspicions not favourable of what he had been she saw that there had been bad habits that sunday travelling had been a common thing that there had been a period of his life (and probably not a short one) when he had been at least careless in all serious matters and though he might now think very differently who could answer for the true sentiments of a clever cautious man grown old enough to appreciate a fair character how could it ever be ascertained that his mind was truly cleansed 
Chapter_22_p877,paragraph, anne cried mary still at her window there is mrs clay i am sure standing under the colonnade and a gentleman with her i saw them turn the corner from bath street just now they seemed deep in talk who is it come and tell me good heavens i recollect it is mr elliot himself 
Chapter_13_p477,paragraph, ay a very bad business indeed a new sort of way this for a young fellow to be making love by breaking his mistress head is not it miss elliot this is breaking a head and giving a plaster truly 
Chapter_12_p406,paragraph, and not known to him perhaps so soon 
Chapter_12_p408,paragraph,anne did think on the question with perfect decision and said as much in reply as her own feeling could accomplish or as his seemed able to bear for he was too much affected to renew the subject and when he spoke again it was of something totally different 
Chapter_21_p795,paragraph, this must have been about that very period of mr elliot life said anne which has always excited my particular curiosity it must have been about the same time that he became known to my father and sister i never knew him myself i only heard of him but there was a something in his conduct then with regard to my father and sister and afterwards in the circumstances of his marriage which i never could quite reconcile with present times it seemed to announce a different sort of man 
Chapter_19_p654,paragraph,while admiral croft was taking this walk with anne and expressing his wish of getting captain wentworth to bath captain wentworth was already on his way thither before mrs croft had written he was arrived and the very next time anne walked out she saw him 
Chapter_21_p810,paragraph,this was the letter directed to charles smith esq tunbridge wells and dated from london as far back as july 1803: 
Chapter_18_p607,paragraph, february 1st 
Chapter_10_p316,paragraph,anne could not immediately fall into a quotation again the sweet scenes of autumn were for a while put by unless some tender sonnet fraught with the apt analogy of the declining year with declining happiness and the images of youth and hope and spring all gone together blessed her memory she roused herself to say as they struck by order into another path is not this one of the ways to winthrop but nobody heard or at least nobody answered her 
Chapter_9_p273,paragraph,hitherto there had been but one opinion of captain wentworth among the musgroves and their dependencies it was unvarying warm admiration everywhere but this intimate footing was not more than established when a certain charles hayter returned among them to be a good deal disturbed by it and to think captain wentworth very much in the way 
Chapter_22_p908,paragraph,anne caught his eye saw his cheeks glow and his mouth form itself into a momentary expression of contempt and turned away that she might neither see nor hear more to vex her 
Chapter_12_p451,paragraph,they got on fast anne was astonished to recognise the same hills and the same objects so soon their actual speed heightened by some dread of the conclusion made the road appear but half as long as on the day before it was growing quite dusk however before they were in the neighbourhood of uppercross and there had been total silence among them for some time henrietta leaning back in the corner with a shawl over her face giving the hope of her having cried herself to sleep when as they were going up their last hill anne found herself all at once addressed by captain wentworth in a low cautious voice he said: 
Chapter_6_p163,paragraph, and i will tell you our reason she added and all about it i am come on to give you notice that papa and mamma are out of spirits this evening especially mamma she is thinking so much of poor richard and we agreed it would be best to have the harp for it seems to amuse her more than the piano forte i will tell you why she is out of spirits when the crofts called this morning (they called here afterwards did not they ) they happened to say that her brother captain wentworth is just returned to england or paid off or something and is coming to see them almost directly and most unluckily it came into mamma head when they were gone that wentworth or something very like it was the name of poor richard captain at one time i do not know when or where but a great while before he died poor fellow and upon looking over his letters and things she found it was so and is perfectly sure that this must be the very man and her head is quite full of it and of poor richard so we must be as merry as we can that she may not be dwelling upon such gloomy things 
Chapter_21_p781,paragraph,mrs smith said nothing 
Chapter_11_p357,paragraph,the conclusion of her visit however was diversified in a way which she had not at all imagined captain wentworth after being unseen and unheard of at uppercross for two whole days appeared again among them to justify himself by a relation of what had kept him away 
Chapter_5_p121,paragraph, i never want them i assure you they talk and laugh a great deal too much for me oh anne i am so very unwell it was quite unkind of you not to come on thursday 
Chapter_6_p160,paragraph, we are expecting a brother of mrs croft here soon i dare say you know him by name 
Chapter_24_p996,paragraph,sir walter indeed though he had no affection for anne and no vanity flattered to make him really happy on the occasion was very far from thinking it a bad match for her on the contrary when he saw more of captain wentworth saw him repeatedly by daylight and eyed him well he was very much struck by his personal claims and felt that his superiority of appearance might be not unfairly balanced against her superiority of rank and all this assisted by his well sounding name enabled sir walter at last to prepare his pen with a very good grace for the insertion of the marriage in the volume of honour 
Chapter_18_p608,paragraph, my dear anne i make no apology for my silence because i know how little people think of letters in such a place as bath you must be a great deal too happy to care for uppercross which as you well know affords little to write about we have had a very dull christmas mr and mrs musgrove have not had one dinner party all the holidays i do not reckon the hayters as anybody the holidays however are over at last: i believe no children ever had such long ones i am sure i had not the house was cleared yesterday except of the little harvilles but you will be surprised to hear they have never gone home mrs harville must be an odd mother to part with them so long i do not understand it they are not at all nice children in my opinion but mrs musgrove seems to like them quite as well if not better than her grandchildren what dreadful weather we have had it may not be felt in bath with your nice pavements but in the country it is of some consequence i have not had a creature call on me since the second week in january except charles hayter who had been calling much oftener than was welcome between ourselves i think it a great pity henrietta did not remain at lyme as long as louisa it would have kept her a little out of his way the carriage is gone to day to bring louisa and the harvilles to morrow we are not asked to dine with them however till the day after mrs musgrove is so afraid of her being fatigued by the journey which is not very likely considering the care that will be taken of her and it would be much more convenient to me to dine there to morrow i am glad you find mr elliot so agreeable and wish i could be acquainted with him too but i have my usual luck: i am always out of the way when any thing desirable is going on always the last of my family to be noticed what an immense time mrs clay has been staying with elizabeth does she never mean to go away but perhaps if she were to leave the room vacant we might not be invited let me know what you think of this i do not expect my children to be asked you know i can leave them at the great house very well for a month or six weeks i have this moment heard that the crofts are going to bath almost immediately they think the admiral gouty charles heard it quite by chance they have not had the civility to give me any notice or of offering to take anything i do not think they improve at all as neighbours we see nothing of them and this is really an instance of gross inattention charles joins me in love and everything proper yours affectionately 
Chapter_12_p388,paragraph, ah cried captain wentworth instantly and with half a glance at anne it is the very man we passed 
Chapter_12_p438,paragraph,the plan had reached this point when anne coming quietly down from louisa room could not but hear what followed for the parlour door was open 
Chapter_10_p329,paragraph, she would indeed i am almost ashamed to say it 
Chapter_13_p462,paragraph,if louisa recovered it would all be well again more than former happiness would be restored there could not be a doubt to her mind there was none of what would follow her recovery a few months hence and the room now so deserted occupied but by her silent pensive self might be filled again with all that was happy and gay all that was glowing and bright in prosperous love all that was most unlike anne elliot 
Chapter_21_p822,paragraph, my dear mrs smith your authority is deficient this will not do mr elliot having any views on me will not in the least account for the efforts he made towards a reconciliation with my father that was all prior to my coming to bath i found them on the most friendly terms when i arrived 
Chapter_13_p475,paragraph,the sad accident at lyme was soon the prevailing topic and on comparing their latest accounts of the invalid it appeared that each lady dated her intelligence from the same hour of yestermorn that captain wentworth had been in kellynch yesterday (the first time since the accident) had brought anne the last note which she had not been able to trace the exact steps of had staid a few hours and then returned again to lyme and without any present intention of quitting it any more he had enquired after her she found particularly had expressed his hope of miss elliot not being the worse for her exertions and had spoken of those exertions as great this was handsome and gave her more pleasure than almost anything else could have done 
Chapter_10_p305,paragraph,other opportunities of making her observations could not fail to occur anne had soon been in company with all the four together often enough to have an opinion though too wise to acknowledge as much at home where she knew it would have satisfied neither husband nor wife for while she considered louisa to be rather the favourite she could not but think as far as she might dare to judge from memory and experience that captain wentworth was not in love with either they were more in love with him yet there it was not love it was a little fever of admiration but it might probably must end in love with some charles hayter seemed aware of being slighted and yet henrietta had sometimes the air of being divided between them anne longed for the power of representing to them all what they were about and of pointing out some of the evils they were exposing themselves to she did not attribute guile to any it was the highest satisfaction to her to believe captain wentworth not in the least aware of the pain he was occasioning there was no triumph no pitiful triumph in his manner he had probably never heard and never thought of any claims of charles hayter he was only wrong in accepting the attentions (for accepting must be the word) of two young women at once 
Chapter_19_p670,paragraph,as soon as they were out of sight the ladies of captain wentworth party began talking of them 
Chapter_16_p549,paragraph,there was one point which anne on returning to her family would have been more thankful to ascertain even than mr elliot being in love with elizabeth which was her father not being in love with mrs clay and she was very far from easy about it when she had been at home a few hours on going down to breakfast the next morning she found there had just been a decent pretence on the lady side of meaning to leave them she could imagine mrs clay to have said that now miss anne was come she could not suppose herself at all wanted for elizabeth was replying in a sort of whisper that must not be any reason indeed i assure you i feel it none she is nothing to me compared with you and she was in full time to hear her father say my dear madam this must not be as yet you have seen nothing of bath you have been here only to be useful you must not run away from us now you must stay to be acquainted with mrs wallis the beautiful mrs wallis to your fine mind i well know the sight of beauty is a real gratification 
Chapter_17_p584,paragraph,anne had called several times on her friend before the existence of such a person was known in camden place at last it became necessary to speak of her sir walter elizabeth and mrs clay returned one morning from laura place with a sudden invitation from lady dalrymple for the same evening and anne was already engaged to spend that evening in westgate buildings she was not sorry for the excuse they were only asked she was sure because lady dalrymple being kept at home by a bad cold was glad to make use of the relationship which had been so pressed on her and she declined on her own account with great alacrity she was engaged to spend the evening with an old schoolfellow they were not much interested in anything relative to anne but still there were questions enough asked to make it understood what this old schoolfellow was and elizabeth was disdainful and sir walter severe 
Chapter_12_p443,paragraph,captain wentworth now hurried off to get everything ready on his part and to be soon followed by the two ladies when the plan was made known to mary however there was an end of all peace in it she was so wretched and so vehement complained so much of injustice in being expected to go away instead of anne anne who was nothing to louisa while she was her sister and had the best right to stay in henrietta stead why was not she to be as useful as anne and to go home without charles too without her husband no it was too unkind and in short she said more than her husband could long withstand and as none of the others could oppose when he gave way there was no help for it the change of mary for anne was inevitable 
Chapter_19_p688,paragraph,anne named them all mrs smith made no reply but when she was leaving her said and with an expression half serious half arch well i heartily wish your concert may answer and do not fail me to morrow if you can come for i begin to have a foreboding that i may not have many more visits from you 
Chapter_4_p80,paragraph,a short period of exquisite felicity followed and but a short one troubles soon arose sir walter on being applied to without actually withholding his consent or saying it should never be gave it all the negative of great astonishment great coldness great silence and a professed resolution of doing nothing for his daughter he thought it a very degrading alliance and lady russell though with more tempered and pardonable pride received it as a most unfortunate one 
Chapter_11_p356,paragraph,these points formed her chief solicitude in anticipating her removal from uppercross where she felt she had been stationed quite long enough her usefulness to little charles would always give some sweetness to the memory of her two months visit there but he was gaining strength apace and she had nothing else to stay for 
Chapter_17_p592,paragraph,lady russell was now perfectly decided in her opinion of mr elliot she was as much convinced of his meaning to gain anne in time as of his deserving her and was beginning to calculate the number of weeks which would free him from all the remaining restraints of widowhood and leave him at liberty to exert his most open powers of pleasing she would not speak to anne with half the certainty she felt on the subject she would venture on little more than hints of what might be hereafter of a possible attachment on his side of the desirableness of the alliance supposing such attachment to be real and returned anne heard her and made no violent exclamations she only smiled blushed and gently shook her head 
Chapter_7_p187,paragraph,the next moment she was tapping at her husband dressing room door and as anne followed her up stairs she was in time for the whole conversation which began with mary saying in a tone of great exultation 
Chapter_7_p205,paragraph, so altered that he should not have known her again these were words which could not but dwell with her yet she soon began to rejoice that she had heard them they were of sobering tendency they allayed agitation they composed and consequently must make her happier 
Chapter_8_p258,paragraph, ay that we shall 
Chapter_22_p896,paragraph,it was soon generally agreed that tuesday should be the day charles only reserving the advantage of still teasing his wife by persisting that he would go to the play to morrow if nobody else would 
Chapter_12_p426,paragraph, yes yes to the inn repeated captain wentworth comparatively collected and eager to be doing something i will carry her myself musgrove take care of the others 
Chapter_23_p955,paragraph, i must go uncertain of my fate but i shall return hither or follow your party as soon as possible a word a look will be enough to decide whether i enter your father house this evening or never 
Chapter_17_p586,paragraph, no sir she is not one and thirty but i do not think i can put off my engagement because it is the only evening for some time which will at once suit her and myself she goes into the warm bath to morrow and for the rest of the week you know we are engaged 
Chapter_19_p671,paragraph, mr elliot does not dislike his cousin i fancy 
Chapter_21_p747,paragraph, yes i did not see them myself but i heard mr elliot say they were in the room 
Chapter_18_p637,paragraph, ay ay miss louisa musgrove that is the name i wish young ladies had not such a number of fine christian names i should never be out if they were all sophys or something of that sort well this miss louisa we all thought you know was to marry frederick he was courting her week after week the only wonder was what they could be waiting for till the business at lyme came then indeed it was clear enough that they must wait till her brain was set to right but even then there was something odd in their way of going on instead of staying at lyme he went off to plymouth and then he went off to see edward when we came back from minehead he was gone down to edward and there he has been ever since we have seen nothing of him since november even sophy could not understand it but now the matter has taken the strangest turn of all for this young lady the same miss musgrove instead of being to marry frederick is to marry james benwick you know james benwick 
Chapter_7_p188,paragraph, i mean to go with you charles for i am of no more use at home than you are if i were to shut myself up for ever with the child i should not be able to persuade him to do anything he did not like anne will stay anne undertakes to stay at home and take care of him it is anne own proposal and so i shall go with you which will be a great deal better for i have not dined at the other house since tuesday 
Chapter_4_p90,paragraph,with these supports she hoped that the acquaintance between herself and the crofts which with lady russell still resident in kellynch and mary fixed only three miles off must be anticipated need not involve any particular awkwardness 
Chapter_11_p372,paragraph,they went back to dress and dine and so well had the scheme answered already that nothing was found amiss though its being so entirely out of season and the no thoroughfare of lyme and the no expectation of company had brought many apologies from the heads of the inn 
Chapter_20_p715,paragraph, yes yes i see you are i see you know nothing of the matter you have only knowledge enough of the language to translate at sight these inverted transposed curtailed italian lines into clear comprehensible elegant english you need not say anything more of your ignorance here is complete proof 
Chapter_19_p682,paragraph,at last lady russell drew back her head now how would she speak of him 
Chapter_5_p114,paragraph, yes i made the best of it i always do: but i was very far from well at the time and i do not think i ever was so ill in my life as i have been all this morning: very unfit to be left alone i am sure suppose i were to be seized of a sudden in some dreadful way and not able to ring the bell so lady russell would not get out i do not think she has been in this house three times this summer 
Chapter_8_p270,paragraph,anne did not wish for more of such looks and speeches his cold politeness his ceremonious grace were worse than anything 
Chapter_22_p893,paragraph, we had better put it off charles you had much better go back and change the box for tuesday it would be a pity to be divided and we should be losing miss anne too if there is a party at her father and i am sure neither henrietta nor i should care at all for the play if miss anne could not be with us 
Chapter_22_p849,paragraph, oh i lay no embargo on any body words if you will have such ideas but upon my word i am scarcely sensible of his attentions being beyond those of other men 
Chapter_17_p582,paragraph,anne saw the misery of such feelings the husband had not been what he ought and the wife had been led among that part of mankind which made her think worse of the world than she hoped it deserved it was but a passing emotion however with mrs smith she shook it off and soon added in a different tone 
Chapter_17_p575,paragraph,their mutual friend answered for the satisfaction which a visit from miss elliot would give mrs smith and anne therefore lost no time in going she mentioned nothing of what she had heard or what she intended at home it would excite no proper interest there she only consulted lady russell who entered thoroughly into her sentiments and was most happy to convey her as near to mrs smith lodgings in westgate buildings as anne chose to be taken 
Chapter_21_p758,paragraph, and such being the case continued mrs smith after a short pause i hope you believe that i do know how to value your kindness in coming to me this morning it is really very good of you to come and sit with me when you must have so many pleasanter demands upon your time 
Chapter_14_p510,paragraph, he is a man said lady russell whom i have no wish to see his declining to be on cordial terms with the head of his family has left a very strong impression in his disfavour with me 
Chapter_14_p499,paragraph, and that you are very likely to do very soon i can tell you ma am said charles though he had not nerves for coming away with us and setting off again afterwards to pay a formal visit here he will make his way over to kellynch one day by himself you may depend on it i told him the distance and the road and i told him of the church being so very well worth seeing for as he has a taste for those sort of things i thought that would be a good excuse and he listened with all his understanding and soul and i am sure from his manner that you will have him calling here soon so i give you notice lady russell 
Chapter_21_p813,paragraph,such a letter could not be read without putting anne in a glow and mrs smith observing the high colour in her face said 
Chapter_7_p197,paragraph,mary talked but she could not attend she had seen him they had met they had been once more in the same room 
Chapter_9_p292,paragraph,the surprise of finding himself almost alone with anne elliot deprived his manners of their usual composure: he started and could only say i thought the miss musgroves had been here: mrs musgrove told me i should find them here before he walked to the window to recollect himself and feel how he ought to behave 
Chapter_22_p863,paragraph,anne only surprise was that affairs should be in forwardness enough for henrietta wedding clothes to be talked of she had imagined such difficulties of fortune to exist there as must prevent the marriage from being near at hand but she learned from charles that very recently (since mary last letter to herself) charles hayter had been applied to by a friend to hold a living for a youth who could not possibly claim it under many years and that on the strength of his present income with almost a certainty of something more permanent long before the term in question the two families had consented to the young people wishes and that their marriage was likely to take place in a few months quite as soon as louisa and a very good living it was charles added: only five and twenty miles from uppercross and in a very fine country: fine part of dorsetshire in the centre of some of the best preserves in the kingdom surrounded by three great proprietors each more careful and jealous than the other and to two of the three at least charles hayter might get a special recommendation not that he will value it as he ought he observed charles is too cool about sporting that the worst of him 
Chapter_14_p503,paragraph, you will not find anything very agreeable in him i assure you ma am he is one of the dullest young men that ever lived he has walked with me sometimes from one end of the sands to the other without saying a word he is not at all a well bred young man i am sure you will not like him 
Chapter_12_p402,paragraph,anne found captain benwick getting near her as soon as they were all fairly in the street their conversation the preceding evening did not disincline him to seek her again and they walked together some time talking as before of mr scott and lord byron and still as unable as before and as unable as any other two readers to think exactly alike of the merits of either till something occasioned an almost general change amongst their party and instead of captain benwick she had captain harville by her side 
Chapter_21_p835,paragraph,the husband had died just in time to be spared the full knowledge of it they had previously known embarrassments enough to try the friendship of their friends and to prove that mr elliot had better not be tried but it was not till his death that the wretched state of his affairs was fully known with a confidence in mr elliot regard more creditable to his feelings than his judgement mr smith had appointed him the executor of his will but mr elliot would not act and the difficulties and distress which this refusal had heaped on her in addition to the inevitable sufferings of her situation had been such as could not be related without anguish of spirit or listened to without corresponding indignation 
Chapter_20_p726,paragraph,such she believed were his words but scarcely had she received their sound than her attention was caught by other sounds immediately behind her which rendered every thing else trivial her father and lady dalrymple were speaking 
Chapter_23_p932,paragraph, granting your assertion that the world does all this so soon for men (which however i do not think i shall grant) it does not apply to benwick he has not been forced upon any exertion the peace turned him on shore at the very moment and he has been living with us in our little family circle ever since 
Chapter_21_p839,paragraph,after listening to this full description of mr elliot anne could not but express some surprise at mrs smith having spoken of him so favourably in the beginning of their conversation she had seemed to recommend and praise him 
Chapter_12_p435,paragraph,charles henrietta and captain wentworth were the three in consultation and for a little while it was only an interchange of perplexity and terror uppercross the necessity of some one going to uppercross the news to be conveyed how it could be broken to mr and mrs musgrove the lateness of the morning an hour already gone since they ought to have been off the impossibility of being in tolerable time at first they were capable of nothing more to the purpose than such exclamations but after a while captain wentworth exerting himself said 
Chapter_12_p420,paragraph,every one capable of thinking felt the advantage of the idea and in a moment (it was all done in rapid moments) captain benwick had resigned the poor corpse like figure entirely to the brother care and was off for the town with the utmost rapidity 
Chapter_21_p787,paragraph, yes he was not married when i knew him first 
Chapter_22_p847,paragraph, oh cried elizabeth i have been rather too much used to the game to be soon overcome by a gentleman hints however when i found how excessively he was regretting that he should miss my father this morning i gave way immediately for i would never really omit an opportunity of bringing him and sir walter together they appear to so much advantage in company with each other each behaving so pleasantly mr elliot looking up with so much respect 
Chapter_20_p696,paragraph, certainly i could have none but it appears i should hope it would be a very happy match there are on both sides good principles and good temper 
Chapter_21_p764,paragraph, to confess the truth said mrs smith assuming her usual air of cheerfulness that is exactly the pleasure i want you to have i want you to talk about me to mr elliot i want your interest with him he can be of essential service to me and if you would have the goodness my dear miss elliot to make it an object to yourself of course it is done 
Chapter_23_p946,paragraph, you are a good soul cried captain harville putting his hand on her arm quite affectionately there is no quarrelling with you and when i think of benwick my tongue is tied 
Chapter_17_p587,paragraph, but what does lady russell think of this acquaintance asked elizabeth 
Chapter_20_p724,paragraph,anne could think of no one so likely to have spoken with partiality of her many years ago as the mr wentworth of monkford captain wentworth brother he might have been in mr elliot company but she had not courage to ask the question 
Chapter_5_p103,paragraph,she spoke and seemed only to offend elizabeth could not conceive how such an absurd suspicion should occur to her and indignantly answered for each party perfectly knowing their situation 
Chapter_14_p506,paragraph, yes that he will exclaimed mary tauntingly he will sit poring over his book and not know when a person speaks to him or when one drops one scissors or anything that happens do you think lady russell would like that 
Chapter_14_p512,paragraph,with regard to captain wentworth though anne hazarded no enquiries there was voluntary communication sufficient his spirits had been greatly recovering lately as might be expected as louisa improved he had improved and he was now quite a different creature from what he had been the first week he had not seen louisa and was so extremely fearful of any ill consequence to her from an interview that he did not press for it at all and on the contrary seemed to have a plan of going away for a week or ten days till her head was stronger he had talked of going down to plymouth for a week and wanted to persuade captain benwick to go with him but as charles maintained to the last captain benwick seemed much more disposed to ride over to kellynch 
Chapter_10_p323,paragraph, it is very unpleasant having such connexions but i assure you i have never been in the house above twice in my life 
Chapter_12_p385,paragraph,after attending louisa through her business and loitering about a little longer they returned to the inn and anne in passing afterwards quickly from her own chamber to their dining room had nearly run against the very same gentleman as he came out of an adjoining apartment she had before conjectured him to be a stranger like themselves and determined that a well looking groom who was strolling about near the two inns as they came back should be his servant both master and man being in mourning assisted the idea it was now proved that he belonged to the same inn as themselves and this second meeting short as it was also proved again by the gentleman looks that he thought hers very lovely and by the readiness and propriety of his apologies that he was a man of exceedingly good manners he seemed about thirty and though not handsome had an agreeable person anne felt that she should like to know who he was 
Chapter_23_p984,paragraph, perhaps i ought to have reasoned thus he replied but i could not i could not derive benefit from the late knowledge i had acquired of your character i could not bring it into play it was overwhelmed buried lost in those earlier feelings which i had been smarting under year after year i could think of you only as one who had yielded who had given me up who had been influenced by any one rather than by me i saw you with the very person who had guided you in that year of misery i had no reason to believe her of less authority now the force of habit was to be added 
Chapter_6_p170,paragraph,the resolution of doing so helped to form the comfort of their evening 
Chapter_12_p399,paragraph, of course said mary you will mention our seeing mr elliot the next time you write to bath i think my father certainly ought to hear of it do mention all about him 
Chapter_7_p181,paragraph, but that was only the effect of the suddenness of your alarm of the shock you will not be hysterical again i dare say we shall have nothing to distress us i perfectly understand mr robinson directions and have no fears and indeed mary i cannot wonder at your husband nursing does not belong to a man it is not his province a sick child is always the mother property: her own feelings generally make it so 
Chapter_10_p318,paragraph,winthrop without beauty and without dignity was stretched before them an indifferent house standing low and hemmed in by the barns and buildings of a farm yard 
Chapter_21_p805,paragraph, yes which i objected to but he would not regard money money was all that he wanted her father was a grazier her grandfather had been a butcher but that was all nothing she was a fine woman had had a decent education was brought forward by some cousins thrown by chance into mr elliot company and fell in love with him and not a difficulty or a scruple was there on his side with respect to her birth all his caution was spent in being secured of the real amount of her fortune before he committed himself depend upon it whatever esteem mr elliot may have for his own situation in life now as a young man he had not the smallest value for it his chance for the kellynch estate was something but all the honour of the family he held as cheap as dirt i have often heard him declare that if baronetcies were saleable anybody should have his for fifty pounds arms and motto name and livery included but i will not pretend to repeat half that i used to hear him say on that subject it would not be fair and yet you ought to have proof for what is all this but assertion and you shall have proof 
Chapter_21_p784,paragraph, i think you spoke of having known mr elliot many years 
Chapter_20_p692,paragraph,after talking however of the weather and bath and the concert their conversation began to flag and so little was said at last that she was expecting him to go every moment but he did not he seemed in no hurry to leave her and presently with renewed spirit with a little smile a little glow he said 
Chapter_21_p811,paragraph, dear smith i have received yours your kindness almost overpowers me i wish nature had made such hearts as yours more common but i have lived three and twenty years in the world and have seen none like it at present believe me i have no need of your services being in cash again give me joy: i have got rid of sir walter and miss they are gone back to kellynch and almost made me swear to visit them this summer but my first visit to kellynch will be with a surveyor to tell me how to bring it with best advantage to the hammer the baronet nevertheless is not unlikely to marry again he is quite fool enough if he does however they will leave me in peace which may be a decent equivalent for the reversion he is worse than last year 
